chrom	start	end	scalar	class
chr1	0	200000	1.0	None
chr1	200000	400000	1.0	None
chr1	400000	600000	1.0	None
chr1	600000	800000	1.0	None
chr1	800000	1000000	1.0	None
chr1	1000000	1200000	1.0	None
chr1	1200000	1400000	1.0	None
chr1	1400000	1600000	1.0	None
chr1	1600000	1800000	1.0	None
chr1	1800000	2000000	1.0	None
chr1	2000000	2200000	1.0	None
chr1	2200000	2400000	1.0	None
chr1	2400000	2600000	1.0	None
chr1	2600000	2800000	1.0	None
chr1	2800000	3000000	1.0	None
chr1	3000000	3200000	1.05575226539363	good
chr1	3200000	3400000	1.00677093414822	good
chr1	3400000	3600000	1.00174320850236	good
chr1	3600000	3800000	1.00537784642843	good
chr1	3800000	4000000	1.02257579243947	good
chr1	4000000	4200000	1.0125446347279599	good
chr1	4200000	4400000	1.03624572004701	good
chr1	4400000	4600000	0.961664418773198	good
chr1	4600000	4800000	0.953819321519782	good
chr1	4800000	5000000	1.0046693648602398	good
chr1	5000000	5200000	1.0459006944592701	good
chr1	5200000	5400000	0.9733875699648828	good
chr1	5400000	5600000	1.01046623504029	good
chr1	5600000	5800000	1.0314394352885798	good
chr1	5800000	6000000	1.06409535516435	good
chr1	6000000	6200000	1.02954256546289	good
chr1	6200000	6400000	1.11048841038425	good
chr1	6400000	6600000	1.01054030266517	good
chr1	6600000	6800000	1.0190177188084901	good
chr1	6800000	7000000	0.978125235339102	good
chr1	7000000	7200000	1.01202636153779	good
chr1	7200000	7400000	1.04288692779636	good
chr1	7400000	7600000	1.056972393356	good
chr1	7600000	7800000	1.03779451874283	good
chr1	7800000	8000000	1.1228781525191	good
chr1	8000000	8200000	1.08046264329629	good
chr1	8200000	8400000	1.0622856943677599	good
chr1	8400000	8600000	1.05752534456569	good
chr1	8600000	8800000	1.13711629446299	good
chr1	8800000	9000000	1.01271953978908	good
chr1	9000000	9200000	1.10226872908969	good
chr1	9200000	9400000	1.0395357074017901	good
chr1	9400000	9600000	0.980598730189822	good
chr1	9600000	9800000	1.06018967569016	good
chr1	9800000	10000000	1.00575245479463	good
chr1	10000000	10200000	1.07827636883258	good
chr1	10200000	10400000	0.994089940429079	good
chr1	10400000	10600000	1.05340839109264	good
chr1	10600000	10800000	1.0302865437915698	good
chr1	10800000	11000000	1.0573305297441	good
chr1	11000000	11200000	0.997618503013793	good
chr1	11200000	11400000	1.01912676718526	good
chr1	11400000	11600000	0.9884419642167559	good
chr1	11600000	11800000	1.12581933082297	good
chr1	11800000	12000000	1.09833203627652	good
chr1	12000000	12200000	1.06478082230652	good
chr1	12200000	12400000	1.05449826675578	good
chr1	12400000	12600000	1.00183098689934	good
chr1	12600000	12800000	1.042328014597	good
chr1	12800000	13000000	0.928336571046235	good
chr1	13000000	13200000	0.912658081966992	good
chr1	13200000	13400000	0.990557265919899	good
chr1	13400000	13600000	0.965876018035828	good
chr1	13600000	13800000	1.00728909445136	good
chr1	13800000	14000000	0.965981055290886	good
chr1	14000000	14200000	0.982976498757519	good
chr1	14200000	14400000	0.9983108086190321	good
chr1	14400000	14600000	1.00936293881344	good
chr1	14600000	14800000	0.936044156855128	good
chr1	14800000	15000000	0.9815282900014121	good
chr1	15000000	15200000	1.0259088392961402	good
chr1	15200000	15400000	0.9666221971725542	good
chr1	15400000	15600000	0.9542652024484971	good
chr1	15600000	15800000	0.9589662498280219	good
chr1	15800000	16000000	1.01578551156511	good
chr1	16000000	16200000	0.965988299127125	good
chr1	16200000	16400000	0.9770030778617859	good
chr1	16400000	16600000	1.04960721142594	good
chr1	16600000	16800000	1.06830188090888	good
chr1	16800000	17000000	1.0351003698839498	good
chr1	17000000	17200000	0.990682183485065	good
chr1	17200000	17400000	1.1444289779381498	good
chr1	17400000	17600000	1.04759480958304	good
chr1	17600000	17800000	1.1039041184861	good
chr1	17800000	18000000	1.0666247738644898	good
chr1	18000000	18200000	1.04893839648228	good
chr1	18200000	18400000	1.07800412803195	good
chr1	18400000	18600000	1.1141967426897	good
chr1	18600000	18800000	1.06057720410798	good
chr1	18800000	19000000	1.08603009902245	good
chr1	19000000	19200000	1.03358865108381	good
chr1	19200000	19400000	1.0284499621179102	good
chr1	19400000	19600000	1.03157144680557	good
chr1	19600000	19800000	1.06169685492626	good
chr1	19800000	20000000	1.06269861189993	good
chr1	20000000	20200000	1.0330408437713001	good
chr1	20200000	20400000	1.0325510281995	good
chr1	20400000	20600000	1.0027465490580698	good
chr1	20600000	20800000	0.9732281327063309	good
chr1	20800000	21000000	0.924037443398508	good
chr1	21000000	21200000	0.9765242174464549	good
chr1	21200000	21400000	0.8793249316653601	good
chr1	21400000	21600000	1.03472677792767	good
chr1	21600000	21800000	1.0632204720977199	good
chr1	21800000	22000000	1.05455921302862	good
chr1	22000000	22200000	1.08700649460427	good
chr1	22200000	22400000	0.99052895624157	good
chr1	22400000	22600000	1.1804616936477301	good
chr1	22600000	22800000	0.9672175873209541	good
chr1	22800000	23000000	1.01758971314329	good
chr1	23000000	23200000	0.990126261044886	good
chr1	23200000	23400000	1.07016448856519	good
chr1	23400000	23600000	0.9655151180408621	good
chr1	23600000	23800000	0.9336863451040409	good
chr1	23800000	24000000	0.978855970494603	good
chr1	24000000	24200000	1.03036640060497	good
chr1	24200000	24400000	0.9609908161940269	good
chr1	24400000	24600000	1.04166428523951	good
chr1	24600000	24800000	1.03283644833176	good
chr1	24800000	25000000	0.9829571859809559	good
chr1	25000000	25200000	0.9865205356039358	good
chr1	25200000	25400000	1.0294885157672	good
chr1	25400000	25600000	1.09102989367667	good
chr1	25600000	25800000	1.1108097593255801	good
chr1	25800000	26000000	1.0761811457320798	good
chr1	26000000	26200000	1.07795048058059	good
chr1	26200000	26400000	1.0900566290379399	good
chr1	26400000	26600000	1.15709591504674	good
chr1	26600000	26800000	1.00083648242763	good
chr1	26800000	27000000	1.0995631033521498	good
chr1	27000000	27200000	1.2323344434129	good
chr1	27200000	27400000	1.12359308023005	good
chr1	27400000	27600000	1.08175771238937	good
chr1	27600000	27800000	1.16141984757873	good
chr1	27800000	28000000	1.10328557953845	good
chr1	28000000	28200000	1.17007961520535	good
chr1	28200000	28400000	1.14203134181793	good
chr1	28400000	28600000	1.12309451674993	good
chr1	28600000	28800000	1.0678094010544699	good
chr1	28800000	29000000	1.15301068939647	good
chr1	29000000	29200000	1.12653176934098	good
chr1	29200000	29400000	1.1465934833064197	good
chr1	29400000	29600000	1.07439309101062	good
chr1	29600000	29800000	1.10653169382	good
chr1	29800000	30000000	1.12097384798419	good
chr1	30000000	30200000	1.10259298622378	good
chr1	30200000	30400000	1.08410441935078	good
chr1	30400000	30600000	0.9960460859725849	good
chr1	30600000	30800000	0.9943069756034699	good
chr1	30800000	31000000	1.0766140930305	good
chr1	31000000	31200000	0.986375206761866	good
chr1	31200000	31400000	0.9836507370001949	good
chr1	31400000	31600000	1.05146517559901	good
chr1	31600000	31800000	1.0803604475483701	good
chr1	31800000	32000000	1.07651033585125	good
chr1	32000000	32200000	1.12010574507161	good
chr1	32200000	32400000	1.10711477779429	good
chr1	32400000	32600000	1.03290325710934	good
chr1	32600000	32800000	1.02685210854923	good
chr1	32800000	33000000	0.9787203185916941	good
chr1	33000000	33200000	1.05828420106539	good
chr1	33200000	33400000	0.9633493313283941	good
chr1	33400000	33600000	0.9584428988930799	good
chr1	33600000	33800000	0.9964700036043531	good
chr1	33800000	34000000	0.9932154341486908	good
chr1	34000000	34200000	1.0546139373375698	good
chr1	34200000	34400000	1.0012408204544498	good
chr1	34400000	34600000	0.939761291467609	good
chr1	34600000	34800000	0.8395999279200742	good
chr1	34800000	35000000	0.894255692201544	good
chr1	35000000	35200000	0.867709041271756	good
chr1	35200000	35400000	0.8744672865195591	good
chr1	35400000	35600000	0.887255228612635	good
chr1	35600000	35800000	0.9089847211757919	good
chr1	35800000	36000000	0.898043519390459	good
chr1	36000000	36200000	0.9308764242361109	good
chr1	36200000	36400000	0.9457297950175451	good
chr1	36400000	36600000	0.882652653670115	good
chr1	36600000	36800000	0.8882486329108709	good
chr1	36800000	37000000	0.984445363325855	good
chr1	37000000	37200000	0.892261433813615	good
chr1	37200000	37400000	0.839583817611246	good
chr1	37400000	37600000	0.9290830201053691	good
chr1	37600000	37800000	0.9118382177480631	good
chr1	37800000	38000000	0.935527352912655	good
chr1	38000000	38200000	0.99253268241658	good
chr1	38200000	38400000	0.9193642995036991	good
chr1	38400000	38600000	0.926031949131024	good
chr1	38600000	38800000	0.95189467712465	good
chr1	38800000	39000000	0.8777525447544229	good
chr1	39000000	39200000	0.854182227807679	good
chr1	39200000	39400000	0.8774537944693449	good
chr1	39400000	39600000	0.921919599751928	good
chr1	39600000	39800000	0.9177322456258059	good
chr1	39800000	40000000	1.0063595176486	good
chr1	40000000	40200000	0.9503489543273729	good
chr1	40200000	40400000	0.9781459339521841	good
chr1	40400000	40600000	0.946376755170549	good
chr1	40600000	40800000	0.9050553900285759	good
chr1	40800000	41000000	0.901510053333667	good
chr1	41000000	41200000	0.95337934837016	good
chr1	41200000	41400000	0.9813252402280171	good
chr1	41400000	41600000	1.0233674512513	good
chr1	41600000	41800000	1.02587528161597	good
chr1	41800000	42000000	1.01992057138903	good
chr1	42000000	42200000	0.979803304473466	good
chr1	42200000	42400000	0.944287463533946	good
chr1	42400000	42600000	0.8960469059702042	good
chr1	42600000	42800000	0.9099816964480699	good
chr1	42800000	43000000	0.916827452500394	good
chr1	43000000	43200000	0.9462602467948	good
chr1	43200000	43400000	0.936851009033769	good
chr1	43400000	43600000	0.9208481841030369	good
chr1	43600000	43800000	0.939247078948328	good
chr1	43800000	44000000	1.10897748583458	good
chr1	44000000	44200000	1.00608091155027	good
