chrom	start	end	scalar	class
chr1	0	200000	1.37826284183548	good
chr1	200000	400000	1	None
chr1	400000	600000	1	None
chr1	600000	800000	1.30810107246858	good
chr1	800000	1000000	0.821884349214321	good
chr1	1000000	1200000	0.803634851466566	good
chr1	1200000	1400000	0.798513675439628	good
chr1	1400000	1600000	0.895008704291746	good
chr1	1600000	1800000	0.967782544813108	good
chr1	1800000	2000000	0.917063884162825	good
chr1	2000000	2200000	0.794938424609201	good
chr1	2200000	2400000	0.795190531349412	good
chr1	2400000	2600000	0.71288349580814	good
chr1	2600000	2800000	1.01239664544781	good
chr1	2800000	3000000	0.730190354967024	good
chr1	3000000	3200000	0.726010087791591	good
chr1	3200000	3400000	0.725089696041248	good
chr1	3400000	3600000	0.690682106447624	good
chr1	3600000	3800000	0.758419869825232	good
chr1	3800000	4000000	0.810557389364972	good
chr1	4000000	4200000	0.771159695585954	good
chr1	4200000	4400000	0.782227787507567	good
chr1	4400000	4600000	0.790768343470024	good
chr1	4600000	4800000	0.718686878398989	good
chr1	4800000	5000000	0.809549351390321	good
chr1	5000000	5200000	0.875766545664521	good
chr1	5200000	5400000	0.790489009229298	good
chr1	5400000	5600000	0.762449766288845	good
chr1	5600000	5800000	0.763803599417862	good
chr1	5800000	6000000	0.77513817033886	good
chr1	6000000	6200000	0.754205590720415	good
chr1	6200000	6400000	0.812986156554291	good
chr1	6400000	6600000	0.800958939452738	good
chr1	6600000	6800000	0.975027417820378	good
chr1	6800000	7000000	0.919400129175923	good
chr1	7000000	7200000	0.822153705065911	good
chr1	7200000	7400000	0.842644629303012	good
chr1	7400000	7600000	0.723057579975971	good
chr1	7600000	7800000	0.828117671063544	good
chr1	7800000	8000000	1.0366035541955	good
chr1	8000000	8200000	1.00987103605314	good
chr1	8200000	8400000	0.89179300864577	good
chr1	8400000	8600000	1.08092736984876	good
chr1	8600000	8800000	1.11313127759773	good
chr1	8800000	9000000	0.954302181558039	good
chr1	9000000	9200000	0.887240969183883	good
chr1	9200000	9400000	0.791644978039281	good
chr1	9400000	9600000	0.91627264567196	good
chr1	9600000	9800000	0.933435649502589	good
chr1	9800000	10000000	0.946794894668908	good
chr1	10000000	10200000	1.06073404509343	good
chr1	10200000	10400000	1.10271230327329	good
chr1	10400000	10600000	1.01460663641681	good
chr1	10600000	10800000	0.759892107351855	good
chr1	10800000	11000000	0.826662454584804	good
chr1	11000000	11200000	0.918922684615361	good
chr1	11200000	11400000	0.867266366561958	good
